tripduration,starttime,startstationid,startstationlatitude,startstationlongitude,endstationid,usertype
198,2017-01-01 07:12:04,361,40.71605866,-73.99190759,312,Subscriber
154,2017-01-01 07:12:41,391,40.69760127,-73.99344559,232,Subscriber
243,2017-01-01 07:13:15,3436,40.721319,-74.010065,147,Subscriber
566,2017-01-01 07:13:26,503,40.73827428,-73.98751968,518,Subscriber
324,2017-01-01 07:13:59,3408,40.6881529,-73.99520919,3382,Subscriber
244,2017-01-01 07:14:37,495,40.76269882,-73.99301222,422,Subscriber
251,2017-01-01 07:14:47,3163,40.7734066,-73.97782542,3176,Subscriber
1443,2017-01-01 07:15:05,3169,40.78720869,-73.98128127,523,Subscriber
308,2017-01-01 07:15:16,161,40.72917025,-73.99810231,326,Subscriber
360,2017-01-01 07:15:18,3371,40.674613422475815,-73.98501142859459,467,Subscriber
360,2017-01-01 07:15:18,3371,40.674613422475815,-73.98501142859459,467,Subscriber
1313,2017-01-01 07:15:46,3169,40.78720869,-73.98128127,514,Customer
1312,2017-01-01 07:15:47,3169,40.78720869,-73.98128127,514,Customer
526,2017-01-01 07:16:55,328,40.72405549,-74.00965965,361,Subscriber
188,2017-01-01 07:17:29,504,40.73221853,-73.98165557,507,Subscriber
1390,2017-01-01 07:17:33,2005,40.70531194,-73.97100056,151,Subscriber
238,2017-01-01 07:17:55,232,40.69597683,-73.99014892,3246,Subscriber
462,2017-01-01 07:18:35,3312,40.7817212,-73.94594,3345,Subscriber
217,2017-01-01 07:18:43,326,40.72953837,-73.98426726,507,Subscriber
177,2017-01-01 07:18:55,147,40.71542197,-74.01121978,320,Subscriber
650,2017-01-01 07:20:41,295,40.71406667,-73.99293911,339,Subscriber
146,2017-01-01 07:20:46,301,40.72217444,-73.98368779,432,Subscriber
1249,2017-01-01 07:21:11,195,40.70905623,-74.01043382,448,Subscriber
1592,2017-01-01 07:21:25,508,40.76341379,-73.99667444,531,Subscriber
2762,2017-01-01 07:23:03,3166,40.78057799010334,-73.98562431335449,3178,Subscriber
367,2017-01-01 07:23:41,2012,40.739445,-73.976806,486,Subscriber
216,2017-01-01 07:23:49,495,40.76269882,-73.99301222,529,Subscriber
284,2017-01-01 07:24:18,490,40.751551,-73.993934,458,Subscriber
102,2017-01-01 07:25:32,406,40.69512845,-73.99595065,391,Subscriber
468,2017-01-01 07:25:35,410,40.72066442,-73.98517977,411,Subscriber
1727,2017-01-01 07:25:51,3236,40.75898481399634,-73.99379968643188,3435,Subscriber
766,2017-01-01 07:27:10,291,40.713126,-73.984844,3435,Subscriber
398,2017-01-01 07:27:17,411,40.72228087,-73.97668709,311,Subscriber
523,2017-01-01 07:27:25,439,40.7262807,-73.98978041,3435,Subscriber
207,2017-01-01 07:27:35,120,40.68676793,-73.95928168,384,Subscriber
957,2017-01-01 07:27:48,507,40.73912601,-73.97973776,499,Subscriber
2203,2017-01-01 07:27:52,297,40.734232,-73.986923,332,Subscriber
1396,2017-01-01 07:28:19,325,40.73624527,-73.98473765,302,Subscriber
182,2017-01-01 07:28:36,3297,40.6686627,-73.97988067,3317,Subscriber
952,2017-01-01 07:29:12,144,40.69839895,-73.98068914,412,Subscriber
147,2017-01-01 07:30:02,360,40.70717936,-74.00887308,306,Subscriber
184,2017-01-01 07:30:03,3246,40.694281141397326,-73.99230033159256,391,Subscriber
462,2017-01-01 07:30:56,254,40.73532427,-73.99800419,2004,Subscriber
773,2017-01-01 07:31:27,3134,40.76312584,-73.96526895,505,Subscriber
1027,2017-01-01 07:31:49,350,40.71559509,-73.9870295,259,Customer
883,2017-01-01 07:32:08,359,40.75510267,-73.97498696,3235,Customer
834,2017-01-01 07:32:47,359,40.75510267,-73.97498696,3235,Customer
139,2017-01-01 07:32:51,3131,40.76712840349542,-73.96224617958069,3141,Subscriber
344,2017-01-01 07:34:57,498,40.74854862,-73.98808416,527,Subscriber
1822,2017-01-01 07:35:05,509,40.7454973,-74.00197139,509,Subscriber
905,2017-01-01 07:35:07,423,40.76584941,-73.98690506,482,Subscriber
1275,2017-01-01 07:35:12,82,40.71117416,-74.00016545,524,Subscriber
814,2017-01-01 07:35:44,317,40.72453734,-73.98185424,494,Subscriber
159,2017-01-01 07:37:23,3145,40.77862688,-73.95772073,3238,Subscriber
437,2017-01-01 07:37:30,466,40.74395411,-73.99144871,382,Subscriber
690,2017-01-01 07:38:49,530,40.771522,-73.990541,490,Subscriber
370,2017-01-01 07:39:14,349,40.71850211,-73.98329859,3427,Subscriber
1436,2017-01-01 07:39:16,3325,40.7849032,-73.950503,490,Subscriber
1163,2017-01-01 07:39:18,472,40.7457121,-73.98194829,342,Subscriber
595,2017-01-01 07:39:58,3376,40.76471851944339,-73.96222069859505,518,Subscriber
237,2017-01-01 07:40:29,545,40.736502,-73.97809472,536,Subscriber
104,2017-01-01 07:40:39,3119,40.74232744,-73.95411749,3122,Subscriber
542,2017-01-01 07:40:45,3002,40.711512,-74.015756,257,Subscriber
583,2017-01-01 07:41:03,342,40.71739973,-73.98016555,2009,Subscriber
502,2017-01-01 07:41:29,302,40.72082834,-73.97793172,311,Subscriber
498,2017-01-01 07:41:31,302,40.72082834,-73.97793172,311,Subscriber
999,2017-01-01 07:42:14,514,40.76087502,-74.00277668,3256,Customer
148,2017-01-01 07:42:24,3376,40.76471851944339,-73.96222069859505,3142,Subscriber
987,2017-01-01 07:42:25,514,40.76087502,-74.00277668,3256,Customer
631,2017-01-01 07:42:41,317,40.72453734,-73.98185424,536,Subscriber
294,2017-01-01 07:42:46,3141,40.76500525,-73.95818491,3155,Subscriber
876,2017-01-01 07:43:05,2006,40.76590936,-73.97634151,2006,Customer
874,2017-01-01 07:43:14,2006,40.76590936,-73.97634151,2006,Customer
907,2017-01-01 07:43:19,3305,40.78112229934166,-73.94965589046478,2023,Subscriber
1538,2017-01-01 07:43:49,3179,40.698617,-73.941342,239,Subscriber
1302,2017-01-01 07:43:52,3313,40.6663181,-73.9854617,443,Subscriber
601,2017-01-01 07:43:52,3156,40.76663814,-73.95348296,3355,Subscriber
336,2017-01-01 07:44:50,448,40.75660359,-73.9979009,509,Subscriber
872,2017-01-01 07:45:28,382,40.73492695,-73.99200509,434,Subscriber
275,2017-01-01 07:46:08,394,40.72521311,-73.97768752,504,Subscriber
150,2017-01-01 07:46:09,527,40.744023,-73.976056,2012,Subscriber
558,2017-01-01 07:46:34,536,40.74144387,-73.97536082,379,Subscriber
712,2017-01-01 07:46:37,3141,40.76500525,-73.95818491,527,Subscriber
1871,2017-01-01 07:46:45,3016,40.72036775298455,-73.96165072917938,3221,Subscriber
143,2017-01-01 07:46:47,408,40.71076228,-73.99400398,340,Subscriber
217,2017-01-01 07:47:32,3168,40.78472675,-73.96961715,3165,Subscriber
1000,2017-01-01 07:48:17,3151,40.7728384,-73.94989233,520,Subscriber
1000,2017-01-01 07:48:20,3151,40.7728384,-73.94989233,520,Subscriber
179,2017-01-01 07:48:21,448,40.75660359,-73.9979009,525,Subscriber
320,2017-01-01 07:48:30,3163,40.7734066,-73.97782542,281,Subscriber
244,2017-01-01 07:48:41,3088,40.7160751,-73.952029,539,Subscriber
545,2017-01-01 07:49:03,301,40.72217444,-73.98368779,2012,Subscriber
141,2017-01-01 07:49:33,3092,40.7190095,-73.95852515,2002,Subscriber
385,2017-01-01 07:50:14,428,40.72467721,-73.98783413,545,Subscriber
380,2017-01-01 07:50:33,546,40.74444921,-73.98303529,442,Subscriber
303,2017-01-01 07:50:38,485,40.75038009,-73.98338988,536,Subscriber
1708,2017-01-01 07:50:40,450,40.76227205,-73.98788205,225,
171,2017-01-01 07:51:01,545,40.736502,-73.97809472,536,Subscriber
408,2017-01-01 07:52:11,466,40.74395411,-73.99144871,527,Subscriber
2320,2017-01-01 07:52:13,320,40.717571,-74.005549,3435,Subscriber
202,2017-01-01 07:52:28,3092,40.7190095,-73.95852515,3109,Subscriber
526,2017-01-01 07:53:07,3122,40.74436328706688,-73.9558732509613,3102,Subscriber
358,2017-01-01 07:53:23,341,40.71782143,-73.97628939,394,Subscriber
275,2017-01-01 07:53:40,527,40.744023,-73.976056,461,Subscriber
439,2017-01-01 07:53:52,511,40.72938685,-73.97772429,312,Subscriber
659,2017-01-01 07:53:57,461,40.73587678,-73.98205027,284,Subscriber
985,2017-01-01 07:53:58,525,40.75594159,-74.0021163,347,Subscriber
862,2017-01-01 07:53:59,322,40.696192,-73.991218,326,Subscriber
626,2017-01-01 07:54:12,499,40.76915505,-73.98191841,3243,Subscriber
1068,2017-01-01 07:54:14,458,40.751396,-74.005226,3431,Subscriber
243,2017-01-01 07:54:28,302,40.72082834,-73.97793172,349,Subscriber
92,2017-01-01 07:54:31,295,40.71406667,-73.99293911,412,Subscriber
3484,2017-01-01 07:55:00,444,40.7423543,-73.98915076,3132,Subscriber
1582,2017-01-01 07:55:47,3171,40.78524672,-73.97667321,482,Subscriber
435,2017-01-01 07:56:04,433,40.72955361,-73.98057249,161,Subscriber
310,2017-01-01 07:56:13,3091,40.71764,-73.94882,539,Subscriber
774,2017-01-01 07:56:31,3168,40.78472675,-73.96961715,3141,Customer
522,2017-01-01 07:56:47,3106,40.72325,-73.94308,3118,Subscriber
1061,2017-01-01 07:58:11,3176,40.77452835,-73.98753759,3176,Subscriber
571,2017-01-01 07:58:39,461,40.73587678,-73.98205027,517,Subscriber
795,2017-01-01 07:58:49,3320,40.793393,-73.9635556,3146,Subscriber
204,2017-01-01 07:59:02,450,40.76227205,-73.98788205,72,Subscriber
561,2017-01-01 07:59:26,546,40.74444921,-73.98303529,523,Subscriber
129,2017-01-01 07:59:49,3379,40.7903051,-73.94755757,3425,Subscriber
1025,2017-01-01 08:00:15,450,40.76227205,-73.98788205,450,Subscriber
404,2017-01-01 08:01:22,237,40.73047309,-73.98672378,368,Subscriber
650,2017-01-01 08:01:58,3256,40.7277140777778,-74.01129573583603,387,Customer
642,2017-01-01 08:02:04,3256,40.7277140777778,-74.01129573583603,387,Customer
451,2017-01-01 08:02:19,399,40.68851534,-73.9647628,324,Subscriber
278,2017-01-01 08:02:45,436,40.68216564,-73.95399026,3055,Subscriber
698,2017-01-01 08:04:04,341,40.71782143,-73.97628939,387,Subscriber
509,2017-01-01 08:04:18,266,40.72368361,-73.97574813,340,Subscriber
1401,2017-01-01 08:04:32,391,40.69760127,-73.99344559,195,Subscriber
1053,2017-01-01 08:04:32,3235,40.752165280621966,-73.97992193698882,2021,Customer
1052,2017-01-01 08:04:32,3235,40.752165280621966,-73.97992193698882,2021,Customer
241,2017-01-01 08:04:43,502,40.714215,-73.981346,307,Subscriber
130,2017-01-01 08:05:17,3435,40.718822,-73.99596,151,Subscriber
176,2017-01-01 08:05:20,354,40.69363137,-73.96223558,313,Subscriber
249,2017-01-01 08:05:41,3360,40.7829391,-73.9786517,3434,Subscriber
2641,2017-01-01 08:05:55,502,40.714215,-73.981346,499,Subscriber
605,2017-01-01 08:06:06,228,40.7546011026,-73.971878855,528,Subscriber
184,2017-01-01 08:06:38,3155,40.76440023,-73.96648977,3376,Subscriber
1546,2017-01-01 08:06:57,332,40.71219906,-73.97948148,315,Subscriber
1018,2017-01-01 08:07:47,3371,40.674613422475815,-73.98501142859459,391,Subscriber
816,2017-01-01 08:07:58,301,40.72217444,-73.98368779,445,Subscriber
238,2017-01-01 08:08:03,495,40.76269882,-73.99301222,529,Subscriber
1208,2017-01-01 08:09:17,502,40.714215,-73.981346,519,Subscriber
253,2017-01-01 08:09:19,358,40.73291553,-74.00711384,405,Subscriber
3806,2017-01-01 08:09:23,3295,40.79127,-73.964839,3383,
345,2017-01-01 08:09:47,519,40.751873,-73.977706,523,Subscriber
1650,2017-01-01 08:09:59,2003,40.73381219196632,-73.98054420948029,530,Subscriber
93,2017-01-01 08:10:13,3122,40.74436328706688,-73.9558732509613,3119,Subscriber
622,2017-01-01 08:10:34,293,40.73020660529954,-73.99102628231049,79,Subscriber
861,2017-01-01 08:10:56,488,40.75645824,-73.99372222,3132,Subscriber
426,2017-01-01 08:11:39,349,40.71850211,-73.98329859,511,Subscriber
1883,2017-01-01 08:11:43,3309,40.7859201,-73.94860294,3143,Customer
270,2017-01-01 08:12:05,3314,40.7937704,-73.971888,3383,Subscriber
840,2017-01-01 08:12:14,475,40.73524276,-73.98758561,3132,Subscriber
397,2017-01-01 08:12:14,3148,40.77565541,-73.95068615,3145,Subscriber
232,2017-01-01 08:12:56,3164,40.7770575,-73.97898475,3171,Subscriber
309,2017-01-01 08:13:20,504,40.73221853,-73.98165557,394,Subscriber
506,2017-01-01 08:13:23,347,40.728846,-74.008591,3435,Subscriber
418,2017-01-01 08:13:57,3307,40.7941654,-73.974124,3170,Subscriber
1892,2017-01-01 08:15:00,3082,40.71167351,-73.95141312,3082,Subscriber
488,2017-01-01 08:15:15,228,40.7546011026,-73.971878855,164,Subscriber
298,2017-01-01 08:15:55,449,40.76461837,-73.98789473,72,Subscriber
1195,2017-01-01 08:16:13,387,40.71273266,-74.0046073,3232,Customer
1142,2017-01-01 08:16:22,387,40.71273266,-74.0046073,3232,Customer
349,2017-01-01 08:16:32,480,40.76669671,-73.99061728,479,Subscriber
709,2017-01-01 08:16:51,2021,40.75929124,-73.98859651,513,Customer
674,2017-01-01 08:17:06,427,40.701907,-74.013942,268,Subscriber
699,2017-01-01 08:17:08,2021,40.75929124,-73.98859651,513,Customer
315,2017-01-01 08:17:26,406,40.69512845,-73.99595065,310,Subscriber
667,2017-01-01 08:17:33,2021,40.75929124,-73.98859651,513,Customer
124,2017-01-01 08:17:38,422,40.770513,-73.988038,480,Subscriber
656,2017-01-01 08:17:44,2021,40.75929124,-73.98859651,513,Customer
288,2017-01-01 08:17:46,445,40.72740794,-73.98142006,3265,Subscriber
109,2017-01-01 08:18:29,284,40.7390169121,-74.0026376103,346,Subscriber
723,2017-01-01 08:19:22,536,40.74144387,-73.97536082,523,Subscriber
525,2017-01-01 08:20:20,393,40.72299208,-73.97995466,3435,Subscriber
743,2017-01-01 08:20:46,3317,40.6686273,-73.98700053,3297,Subscriber
20915,2017-01-01 08:20:59,391,40.69760127,-73.99344559,3349,Customer
995,2017-01-01 08:21:11,532,40.710451,-73.960876,356,Subscriber
20883,2017-01-01 08:21:16,391,40.69760127,-73.99344559,3349,Customer
168,2017-01-01 08:21:16,445,40.72740794,-73.98142006,301,Subscriber
2238,2017-01-01 08:21:23,225,40.74195138,-74.00803013,304,
312,2017-01-01 08:21:24,346,40.73652889,-74.00618026,368,Subscriber
415,2017-01-01 08:21:40,355,40.71602118,-73.99974372,128,Subscriber
348,2017-01-01 08:21:44,311,40.7172274,-73.98802084,432,Subscriber
543,2017-01-01 08:21:53,3293,40.7921,-73.9739,3383,Subscriber
192,2017-01-01 08:22:10,494,40.74734825,-73.99723551,3258,Subscriber
564,2017-01-01 08:22:26,3160,40.77896784,-73.97374737,423,Subscriber
245,2017-01-01 08:22:53,303,40.72362738,-73.99949601,229,Subscriber
578,2017-01-01 08:23:44,437,40.6809833854,-73.9500479759,3073,Subscriber
694,2017-01-01 08:23:45,349,40.71850211,-73.98329859,303,Subscriber
289,2017-01-01 08:23:46,402,40.7403432,-73.98955109,461,Subscriber
1260,2017-01-01 08:23:59,388,40.749717753,-74.002950346,3137,Subscriber
475,2017-01-01 08:24:05,3113,40.73026,-73.95394,3119,Subscriber
1700,2017-01-01 08:24:53,3103,40.72153267,-73.95782357,3050,Subscriber
1738,2017-01-01 08:25:09,327,40.7153379,-74.01658354,501,Subscriber
1277,2017-01-01 08:25:17,3374,40.799484,-73.955613,3374,Customer
1247,2017-01-01 08:25:36,3374,40.799484,-73.955613,3374,Customer
933,2017-01-01 08:26:31,3244,40.73143724085228,-73.99490341544151,495,Subscriber
1819,2017-01-01 08:26:59,251,40.72317958,-73.99480012,499,Subscriber
780,2017-01-01 08:27:28,72,40.76727216,-73.99392888,519,Subscriber
244,2017-01-01 08:27:29,3176,40.77452835,-73.98753759,3175,Subscriber
597,2017-01-01 08:27:44,486,40.7462009,-73.98855723,486,Subscriber
318,2017-01-01 08:27:55,307,40.71427487,-73.98990025,251,Subscriber
523,2017-01-01 08:28:16,473,40.72110063,-73.9919254,473,Subscriber
434,2017-01-01 08:28:14,433,40.72955361,-73.98057249,168,Subscriber
293,2017-01-01 08:28:18,307,40.71427487,-73.98990025,251,Subscriber
327,2017-01-01 08:28:26,474,40.7451677,-73.98683077,491,Subscriber
156,2017-01-01 08:28:42,3424,40.791976,-73.945993,3400,Subscriber
657,2017-01-01 08:28:52,2002,40.716887,-73.963198,3083,Subscriber
405,2017-01-01 08:29:37,310,40.68926942,-73.98912867,406,Subscriber
2909,2017-01-01 08:29:47,2003,40.73381219196632,-73.98054420948029,3132,Subscriber
573,2017-01-01 08:30:16,446,40.74487634,-73.99529885,458,Subscriber
568,2017-01-01 08:31:07,3258,40.75018156325683,-74.00218427181244,536,Subscriber
1226,2017-01-01 08:31:15,454,40.75455731,-73.96592976,3171,Subscriber
662,2017-01-01 08:31:24,453,40.74475148,-73.99915362,368,Subscriber
258,2017-01-01 08:31:31,3135,40.77112927,-73.95772297,3139,Subscriber
573,2017-01-01 08:31:51,3284,40.781410700190015,-73.95595908164978,3135,Subscriber
1323,2017-01-01 08:32:12,513,40.768254,-73.988639,3163,Customer
967,2017-01-01 08:32:15,513,40.768254,-73.988639,3163,Customer
159,2017-01-01 08:32:20,507,40.73912601,-73.97973776,461,Subscriber
1301,2017-01-01 08:32:28,513,40.768254,-73.988639,3163,Customer
854,2017-01-01 08:32:37,3236,40.75898481399634,-73.99379968643188,537,Subscriber
1869,2017-01-01 08:32:47,513,40.768254,-73.988639,3163,Customer
951,2017-01-01 08:32:55,445,40.72740794,-73.98142006,2010,Customer
2468,2017-01-01 08:33:05,3164,40.7770575,-73.97898475,3171,Subscriber
481,2017-01-01 08:33:50,438,40.72779126,-73.98564945,528,Subscriber
1071,2017-01-01 08:33:54,422,40.770513,-73.988038,3148,Subscriber
1386,2017-01-01 08:34:12,3435,40.718822,-73.99596,532,Subscriber
1029,2017-01-01 08:34:10,494,40.74734825,-73.99723551,423,Subscriber
122,2017-01-01 08:34:18,3332,40.68199044270703,-73.99079024791718,3409,Subscriber
280,2017-01-01 08:34:20,3286,40.7806284,-73.9521667,3238,Subscriber
480,2017-01-01 08:35:37,530,40.771522,-73.990541,281,Subscriber
673,2017-01-01 08:35:52,453,40.74475148,-73.99915362,495,Subscriber
1253,2017-01-01 08:36:01,449,40.76461837,-73.98789473,482,
723,2017-01-01 08:36:03,72,40.76727216,-73.99392888,498,Subscriber
1442,2017-01-01 08:36:13,3166,40.78057799010334,-73.98562431335449,379,Subscriber
145,2017-01-01 08:36:14,3164,40.7770575,-73.97898475,3175,Subscriber
772,2017-01-01 08:36:48,3064,40.69681963,-73.93756926,3087,Subscriber
190,2017-01-01 08:37:01,423,40.76584941,-73.98690506,499,Subscriber
531,2017-01-01 08:37:14,488,40.75645824,-73.99372222,472,Subscriber
539,2017-01-01 08:37:20,536,40.74144387,-73.97536082,492,Subscriber
708,2017-01-01 08:37:25,3169,40.78720869,-73.98128127,3137,Subscriber
169,2017-01-01 08:37:43,3351,40.7869946,-73.94164802,3379,Subscriber
221,2017-01-01 08:37:45,529,40.7575699,-73.99098507,495,Subscriber
180,2017-01-01 08:38:13,3285,40.78839,-73.9747,3162,Subscriber
1945,2017-01-01 08:38:40,315,40.70355377,-74.00670227,3435,Subscriber
866,2017-01-01 08:38:43,488,40.75645824,-73.99372222,346,Subscriber
979,2017-01-01 08:38:44,3232,40.68962188790333,-73.98304268717766,3403,Customer
974,2017-01-01 08:38:45,3232,40.68962188790333,-73.98304268717766,3403,Customer
230,2017-01-01 08:38:54,519,40.751873,-73.977706,526,Subscriber
600,2017-01-01 08:40:00,523,40.75466591,-73.99138152,345,Subscriber
844,2017-01-01 08:40:12,519,40.751873,-73.977706,3224,Subscriber
2591,2017-01-01 08:40:18,281,40.7643971,-73.97371465,3374,Subscriber
138,2017-01-01 08:40:40,2008,40.70569254,-74.01677685,304,Subscriber
659,2017-01-01 08:40:44,302,40.72082834,-73.97793172,151,Subscriber
1166,2017-01-01 08:40:49,519,40.751873,-73.977706,3132,
629,2017-01-01 08:40:50,385,40.75797322,-73.96603308,461,Subscriber
239,2017-01-01 08:41:03,3350,40.7973721,-73.97041192,3293,Subscriber
1020,2017-01-01 08:41:04,146,40.71625008,-74.0091059,438,Subscriber
1092,2017-01-01 08:42:01,519,40.751873,-73.977706,3132,
638,2017-01-01 08:42:53,358,40.73291553,-74.00711384,147,Subscriber
855,2017-01-01 08:43:40,3073,40.70691254,-73.95441667,396,Subscriber
315,2017-01-01 08:44:12,3145,40.77862688,-73.95772073,3151,Subscriber
300,2017-01-01 08:44:33,3321,40.6831164,-73.99785267,3246,Subscriber
208,2017-01-01 08:44:42,401,40.72019576,-73.98997825,438,Subscriber
245,2017-01-01 08:45:00,357,40.73261787,-73.99158043,438,Subscriber
626,2017-01-01 08:45:01,536,40.74144387,-73.97536082,334,Subscriber
394,2017-01-01 08:46:21,3407,40.67909799721684,-73.98765474557877,395,Subscriber
256,2017-01-01 08:46:26,82,40.71117416,-74.00016545,534,Subscriber
110,2017-01-01 08:46:28,504,40.73221853,-73.98165557,433,Subscriber
641,2017-01-01 08:46:33,368,40.73038599,-74.00214988,453,Subscriber
234,2017-01-01 08:46:57,307,40.71427487,-73.98990025,296,Subscriber
235,2017-01-01 08:46:56,490,40.751551,-73.993934,479,Subscriber
1000,2017-01-01 08:47:14,523,40.75466591,-73.99138152,3141,Subscriber
679,2017-01-01 08:47:14,479,40.76019252,-73.9912551,359,Subscriber
945,2017-01-01 08:47:15,3041,40.67890679,-73.94142771,390,Subscriber
744,2017-01-01 08:47:32,3435,40.718822,-73.99596,380,Subscriber
392,2017-01-01 08:47:35,511,40.72938685,-73.97772429,536,Subscriber
438,2017-01-01 08:47:37,540,40.74311555376486,-73.98215353488922,382,Customer
7422,2017-01-01 08:47:40,474,40.7451677,-73.98683077,474,Customer
1099,2017-01-01 08:47:56,2003,40.73381219196632,-73.98054420948029,3146,Subscriber
98,2017-01-01 08:48:10,3408,40.6881529,-73.99520919,3303,Subscriber
671,2017-01-01 08:48:12,384,40.683048,-73.964915,3303,Subscriber
316,2017-01-01 08:48:24,494,40.74734825,-73.99723551,435,Subscriber
1617,2017-01-01 08:48:35,3362,40.7781314,-73.96069399,540,Customer
1594,2017-01-01 08:48:48,3362,40.7781314,-73.96069399,540,Customer
242,2017-01-01 08:49:22,529,40.7575699,-73.99098507,508,Subscriber
391,2017-01-01 08:49:28,127,40.73172428,-74.00674436,229,Subscriber
7635,2017-01-01 08:49:30,474,40.7451677,-73.98683077,474,Customer
2824,2017-01-01 08:49:37,2002,40.716887,-73.963198,276,Customer
725,2017-01-01 08:49:43,3164,40.7770575,-73.97898475,490,Subscriber
471,2017-01-01 08:49:55,494,40.74734825,-73.99723551,346,Subscriber
900,2017-01-01 08:49:56,453,40.74475148,-73.99915362,522,Subscriber
343,2017-01-01 08:49:57,3389,40.6830456,-74.00348559,3409,Customer
2803,2017-01-01 08:49:58,2002,40.716887,-73.963198,276,Customer
87,2017-01-01 08:50:14,252,40.73226398,-73.99852205,336,Subscriber
247,2017-01-01 08:51:01,3072,40.70583339,-73.94644578,3074,Subscriber
258,2017-01-01 08:51:01,3072,40.70583339,-73.94644578,3074,Subscriber
238,2017-01-01 08:51:03,293,40.73020660529954,-73.99102628231049,151,Subscriber
892,2017-01-01 08:51:06,495,40.76269882,-73.99301222,3244,Subscriber
292,2017-01-01 08:51:07,308,40.71307916,-73.99851193,316,Subscriber
165,2017-01-01 08:51:27,310,40.68926942,-73.98912867,395,Subscriber
1374,2017-01-01 08:51:46,3002,40.711512,-74.015756,327,Subscriber
826,2017-01-01 08:51:46,237,40.73047309,-73.98672378,459,Subscriber
1358,2017-01-01 08:51:49,3002,40.711512,-74.015756,327,Subscriber
158,2017-01-01 08:51:59,348,40.72490985,-74.00154702,161,Subscriber
2438,2017-01-01 08:52:16,3223,40.75899655960512,-73.96865397691727,3320,Customer
425,2017-01-01 08:52:31,436,40.68216564,-73.95399026,420,Subscriber
1434,2017-01-01 08:52:33,307,40.71427487,-73.98990025,307,Subscriber
201,2017-01-01 08:52:39,3162,40.78339981,-73.98093133,3285,Subscriber
713,2017-01-01 08:49:16,275,40.68650065,-73.96563307,3365,Subscriber
460,2017-01-01 08:53:08,3160,40.77896784,-73.97374737,499,Subscriber
228,2017-01-01 08:53:09,3301,40.7919557,-73.968087,3283,Subscriber
354,2017-01-01 08:53:14,515,40.76009437,-73.99461843,3255,Subscriber
1798,2017-01-01 08:53:33,3139,40.77118287540658,-73.96409422159195,362,Customer
176,2017-01-01 08:53:44,3418,40.6750207,-73.97111473,3339,Subscriber
1058,2017-01-01 08:53:53,509,40.7454973,-74.00197139,428,Subscriber
1026,2017-01-01 08:53:52,536,40.74144387,-73.97536082,480,Subscriber
174,2017-01-01 08:53:56,313,40.69610226,-73.96751037,354,Subscriber
116,2017-01-01 08:54:41,382,40.73492695,-73.99200509,253,Subscriber
794,2017-01-01 08:55:12,518,40.74780373,-73.9734419,2021,Subscriber
351,2017-01-01 08:55:24,157,40.69089272,-73.99612349,395,Subscriber
1462,2017-01-01 08:55:41,2010,40.72165481,-74.00234737,3002,Customer
1724,2017-01-01 08:57:08,3400,40.7961535,-73.94782145,2006,Customer
2198,2017-01-01 08:57:12,501,40.744219,-73.97121214,327,Subscriber
453,2017-01-01 08:57:36,534,40.70255065,-74.0127234,308,Subscriber
215,2017-01-01 08:57:47,2012,40.739445,-73.976806,487,Subscriber
1888,2017-01-01 08:57:59,307,40.71427487,-73.98990025,356,Subscriber
2666,2017-01-01 08:58:09,480,40.76669671,-73.99061728,3160,Subscriber
